index,NOMBRE_ENTIDAD
3483659,Corporación de Ciencia y Tecnología para el Desarrollo de la Industria Naval Marítima y Fluvial
3483671,E.S.P. Empresas Públicas de San Luis S.A.S.
3483677,Cámara de Comercio de Cartago
3483689,E.S.E. Unidad de Salud de Ibagué
3483696,E.S.E. Centro de Salud - Cómbita
3483724,E.S.P. Empresas Públicas Municipales - Sopetran
3483738,Instituto de Tránsito y Transporte del Departamento del Cesar
3483745,Asociación de Municipios del Catatumbo Provincia de Ocaña y Sur del Cesar
3483749,Asociación de Municipios del Magdalena Medio Antioqueño
3483753,Empresa de Servicios Públicos EMSAP S.A.S
3483789,Hospital Universitario Julio Méndez Barreneche.
3483826,Sociedad Portuaria de la Dorada Río Grande de la Magdalena S.A.- En Liquidación.
3483863,Dirección de Tránsito de Bucaramanga
3483874,E.S.P. Servicios Públicos de Orocué S.A.
3483883,E.S.P. Empresas Públicas de Algeciras S.A.
3483896,E.S.E. Hospital San José - Belalcázar
3483920,Federación Nacional de Departamentos
3483941,Región Administrativa y de Planificación RAP Pacífico
3483943,Instituto Municipal para el Deporte y la Recreación de Amalfi
3483944,U.A.E. Sistema Estratégico de Transporte Público de Pasajeros para Pasto
3483980,E.S.E. Hospital San José - La Celia
3484010,Instituto para la Investigación Educativa y el Desarrollo Pedagógico
3484042,Instituto Municipal de Recreación y Deportes - Tocancipá
3484048,E.S.P. Empresa Municipal de Servicios Públicos de Tauramena
3484069,Instituto Municipal de Deporte y Recreación - Candelaria
3484083,E.S.E. Hospital Santa Bárbara - Venadillo
3484103,Municipios Asociados de la Subregión de Embalses de los ríos Negro y Nare
3484204,E.S.E. Centro de Salud Santa Sofía
3484237,Tribunal Seccional de Ética Médica de Cundinamarca
3484251,Establecimiento Público Ambiental - Cartagena
3484288,E.S.P. Empresas Públicas de Betulia S.A.
3484298,Empresa de Energía Eléctrica de Arauca
3484299,E.S.P. Empresas de Servicios Públicos de La Virginia
3484302,E.S.P. Empresas Públicas de Hato Corozal S.A.
3484322,Fondo Mixto de Promoción Cinematográfica - Proimágenes Colombia
3484329,E.S.E. Hospital Municipal - Acacías
3484333,Camará de Comercio del Piedemonte Araucano
3484342,E.S.P. Acueducto Regional del Sur del Atlántico S.A.
3484343,Instituto Distrital de Protección y Bienestar Animal
3484344,E.S.E. Hospital Vito Fasael Gutiérrez Pedraza - Valle de San Juan
3484360,Aguas de Norosí S.A.S E.S.P
3484373,Empresas Pùblicas Municipales de Candelaria S.A.S E.S.P
3484388,E.S.E. Centro de Salud de Briceño
3484479,"Cámara de Comercio de San Andrés, Providencia y Santa Catalina Islas"
3484487,Instituto Municipal para el Deporte y Recreación de Tuta
3484535,E.S.E. Hospital La Misericordia - Nechí
3484542,Hogar San José para Ancianos
3484571,Hospital San José - San Andrés
3484629,I.P.S.I. Unidad Médica Wayuu Anouta Wakuaipa
3484647,E.S.E. Hospital Universitario Cari - En Liquidación.
3484654,Alumbrado Público de Villa Rica Iluminación Inteligente Led S.A.S - E.S.P
3484668,Empresa de Servicios Públicos Domiciliarios de Leguízamo
3484692,Asociación de Municipios del Norte del Cauca RPG
3484704,E.S.E. Hospital San Vicente de Paul - Apía
3484734,E.S.E. Gámeza Municipio Saludable
3484738,Empresa de Desarrollo Económico Social y de Vivienda
3484760,Cámara de Comercio de San José
3484783,Empresa de Iluminación Pública S.A.S E.S.P
3484790,Empresa Vial y de Transporte de Mistrató
3484792,Turnariño Ltda.
3484796,Centro de Diagnóstico Automotor de Cúcuta Ltda.
3484817,E.S.E. Hospital San Lorenzo - Supía
3484818,Provincia de Administración y Planificación Cartama
3484841,Municipios Asociados del Valle de Aburrá
3484910,Colfondos S.A Pensiones y Cesantías
3484938,E.S.P. del Valle de San José S.A.
3484955,E.S.P. Empresa de Servicios Públicos Domiciliarios de Vélez
3484965,"Empresa de Tecnología, Imprenta y Comunicaciones de Nariño"
3484986,E.S.P. Empresas Públicas de Íquira S.A.
3484996,Cámara de Comercio del Magdalena Medio y Nordeste Antioqueño
3484998,E.S.E. Hospital Nuestra Señora del Carmen - El Colegio
3484999,Empresa Distrital de Desarrollo y Renovación Urbano Sostenible de Santa Marta
3485002,Instituto Municipal de Deportes Recreación y Cultura de Ponedera
3485003,Instituto Municipal del Deporte y la Recreación Espinal
3485009,"E.S.P. Empresas Públicas de Acueducto, Alcantarillado y Aseo de Villa Rica S.A."
3485012,"Instituto Municipal del Deporte, la Recreación, el Aprovechamiento del Tiempo Libre, la Educación Extraescolar y Educación Física de Sibaté"
3485022,Corporación Autónoma Regional del Atlántico
3485042,E.S.E. Hospital Tulia Durán de Borrero - Baraya
3485043,Asociación de Municipios del Parque Nacional Natural Tatama
3485109,E.S.E. Centro de Salud Santa Bárbara- Sora
3485120,E.S.E. Hospital Local de El Retén
3485181,E.S.E. Hospital San José - Aguadas
3485189,E.S.E. Hospital San Andrés - Tumaco
3485220,E.S.P. Empresa de Acueducto Alcantarillado y Aseo del Municipio de Beltrán S.A.S
3485269,Asociación de Municipios de la Subregión Centro Sur de Caldas
3485270,"E.S.P. Empresa Oficial de Acueducto, Alcantarillado y Aseo de Chinú - En Liquidación"
3485286,E.S.E. Hospital Ulpiano Tascón - San Pedro
3485290,E.S.P. Empresas Públicas de Marsella
3485293,E.S.E. Centro de Salud San Antonio de la Pared de Ráquira
3485388,Hospital San Rafael - Chinú
3485407,E.S.E. Hospital Nuestra Señora de Lourdes - Ataco
3485414,E.S.E. Hospital San Cristóbal - Ciénaga
3485429,E.S.E. Hospital San Roque - La Unión
3485477,Sistema Estratégico de Transporte Público de Pasajeros de Popayán Movilidad Futura S.A.S
3485494,E.S.E. Hospital Divino Salvador - Sopó
3485520,Instituto Municipal para el Deporte y la Recreación - Florida Valle
3485524,E.S.E. Hospital Nuestra Señora del Carmen - Hato Nuevo
3485536,Cámara de Comercio de Chinchina
3485543,E.S.E. Hospital Niño Jesús - Barranquilla - En Liquidación.
3485599,Nueva E.S.E. Hospital Departamental San Francisco de Asís
3485637,E.S.E. Hospital San Sebastián de Urabá - Necoclí
3485718,E.S.E. Hospital San Francisco - Gachetá
3485725,"E.S.P. Empresa de Acueducto, Alcantarillado y Aseo de Acacías"
3485737,E.S.P. Empresa de Servicios Públicos Domiciliarios de la Estrella S.A.
3485756,E.S.E. San José de Guavatá
3485767,Instituto Municipal de Tránsito y Transporte de Soledad
3485799,"Instituto de Deportes,Recreación y Educación Física - Yolombó"
3485812,"Instituto de la Juventud, el Deporte y la Recreación de Chiquinquirá"
3485814,Instituto Municipal del Deporte y la Recreación - Jamundí
3485820,Instituto Municipal para la Recreación y el Deporte de Tenjo
3485891,E.S.E. Centro de Salud San Rafael de Úmbita - Boyacá
3485929,Instituto de Deporte y Recreación de Facatativá
3485953,Área Metropolitana de Valledupar
3485969,E.S.E. Oriente - Belalcázar
3485981,E.S.E. Hospital Santa Lucía - El Dovio
3486017,E.S.E. Hospital Francisco Barrera - Don Matías
3486026,E.S.P. Empresa Prestadora de Servicio Público de Aseo - Chigorodó
3486032,E.S.E. Hospital María Auxiliadora - Íquira
3486056,E.S.E. Hospital San José - Condoto
3486066,E.S.E. Centro de Salud Señor del Mar
3486085,Corporación Autónoma Regional de Defensa de la Meseta de Bucaramanga
3486124,E.S.P. de Galán S.A.
3486212,Caja de Compensación Familiar del Valle del Cauca - Comfenalco Valle Delagente
3486288,Instituto Municipal del Deporte y la Recreación - Chocontá
3486306,Corporación Departamental de Recreación
3486326,E.S.E. Hospital Regional de Vélez
3486386,E.S.E. Hospital Nuestra señora del Rosario Suesca
3486390,Cámara de Comercio de Villavicencio
3486392,Instituto Municipal de Deporte y Recreación - Caicedonia
3486410,IPS - Indígena del Pueblo Inga en Aponte
3486426,E.S.E. Centro de Salud Jaime Díaz Pérez
3486458,Región Administrativa y de Planificación de la Amazonía RAP - Amazonía
3486483,Caja de Compensación Familiar del Cauca
3486495,E.S.E. Hospital Fray Luis de León - Plato
3486576,Corporación para el Desarrollo Sostenible del Norte y el Oriente Amazónico
3486647,Instituto para la Educación Física la Recreación y el Deporte - Paipa
3486657,E.S.E. Hospital Local Santa María - Santa Cruz de Mompox
3486677,Instituto Municipal para la Recreación y el Deporte - San Juan de Pasto
3486692,"Instituto Municipal de Deporte, Recreación, Cultura y Turismo de Puerto López"
3486710,E.S.P. Empresa de Energía del Guainía - La Ceiba S.A.
3486741,Tribunal Nacional de Ética Médica
3486747,Terminal de Transporte de Apartadó
3486763,Asociación de Municipios del Pie de Monte Oriental
3486876,E.S.E. Centro de Salud San Antonio - Socotá
3486897,E.S.P. Cabrerana de Servicios Públicos S.A.
3486918,Consejo Profesional de Biología
3486970,Establecimiento Público Ambiental Barranquilla Verde
3486982,Instituto Municipal para el Desarrollo Social y Económico de Palmira
3486990,Corporación de Alta Tecnología para la Defensa
3487001,Caja de Compensación Familiar de Sucre
3487004,Instituto Colombiano para la Evaluación de la Educación
3487038,Centro de Recepción de Menores
3487070,E.S.P. Empresa Aguas de Nuquí S.A.
3487091,E.S.E. Centro de Salud Miguel Barreto López - Tello
3487178,Tribunal de Ética Médica de Santander
3487196,E.S.E. Hospital Santa Ana - Falán
3487243,E.S.P. Domiciliarios de Caracolí S.A.
3487351,Cámara de Comercio de Santa Rosa de Cabal
3487395,E.S.P. Colombia Móvil S.A.
3487508,Instituto Municipal de Deportes y Recreación - Quinchía
3487521,E.S.P. Empresas Públicas de Quibdó - En Liquidación
3487528,E.S.E. Hospital Nuestra Señora de Fátima - Suaza
3487588,E.S.E. Centro de Salud Nuestra Señora de Belén
3487624,Instituto Municipal de Tránsito y Transporte
3487629,E.S.E. Hospital San Francisco de Asís - Anzá
3487758,"Empresa de Acueducto, Alcantarillado y Aseo del Municipio de Pijiño del Carmen - Magdalena S.A E.S.P"
3487811,Tribunal de Ética Médica de Caldas
3487841,Instituto Municipal de Deporte y Recreación de Ventaquemada
3487853,Instituto Municipal para la Recreación y el Deporte - San Luis de Palenque
3487877,E.S.E. Centro de Salud Santa Bárbara - Tununguá
3487911,Instituto Municipal de Tránsito y Transporte de Campoalegre - Huila - En liquidación
3487989,I.P.S. Centro de Salud Santa Bárbara - Santander
3488138,E.S.E. Nuestra Señora del Rosario de Pisba
3488213,E.S.P. Empresa de Servicios Públicos Domiciliarios de Barbosa
3488230,Televisión Regional de Oriente Ltda.
3488246,E.S.P. Empresa Regional de Acueducto y Saneamiento Básico S.A.S.
3488250,Empresa de Servicios Públicos de Condoto
3488251,E.S.E. Camu San Rafael - Sahagún
3488274,E.S.P. Empresa de Servicios Públicos de Purificación
3488315,E.S.E. Hospital José María Córdoba - Concepción
3488320,Lotería del Quindío E.I.C.E.
3488379,E.S.E. Centro de Salud San Antonio de Padua - Gachantivá
3488383,Fondo Mixto para la Promoción de la Cultura y las Artes del Valle del Cauca
3488504,E.S.E. Inés Ochoa Pérez - Tibasosa
3488725,E.S.E. Hospital Donaldo Saúl Morón Manjarrez - Jagua del Pilar
3488814,E.S.E. Hospital San Roque - Guacarí
3488826,Instituto Municipal del Deporte y la Recreación de Tuluá
3488865,Caja Promotora de Vivienda Militar y de Policía
3488919,Cámara de Comercio de Sogamoso
3488943,Instituto de Tránsito y Transporte del Huila
3489049,Cámara de Comercio de Ocaña
3489068,E.S.E. Centro de Salud San José - Boyacá
3489122,"E.S.P. Empresa de Distribución de Agua Potable, Alcantarillado y Aseo del Carmen de Apicalá S.A."
3489124,Cámara de Comercio de Buga
3489129,E.S.E. Centro de Salud de Zapayán
3489131,E.S.E. Centro de Salud Nuestra Señora del Pilar
3489139,Cámara de Comercio de Bucaramanga
3489210,I.P.S. Indígena Wayuu Anashii
3489321,E.S.E. Hospital Rosario Pumarejo de López
3489402,E.S.P. Empresa de Servicios Públicos Puerto Salgar
3489531,Instituto Municipal para la Recreación y el Deporte de los Patios
3489542,Administración Pública Cooperativa de Servicios Públicos Aguas de San Francisco Córdoba
3489595,Administradora de Fondos de Pensiones Y Cesantía Protección S.A
3489696,Instituto para la Recreación y el Deporte de Floridablanca
3489719,Cámara de Comercio del Cauca
3489827,Instituto Municipal de Recreación y Deportes - Anapoima
3489854,"Instituto del Deporte, la Recreación y Aprovechamiento del Tiempo Libre - Guarne"
3489855,E.S.P. Domiciliarios de La Montañita S.A.
3489935,Lotería del Cauca
3490020,Instituto Tecnológico del Putumayo
3490201,E.S.P. Empresas Públicas de Yaguará S.A.
3490218,Instituto Municipal del Deporte y la Recreación - Guadalajara de Buga
3490232,Fondo Rotatorio de Valorización Municipal - Aguachica
3490261,Cámara de Comercio de Tumaco
3490264,Asociación de Municipios de Lengupa
3490292,E.S.P. XM Compañía de Expertos en Mercados S.A.
3490313,Empresa de Acueducto y Alcantarillado Puerto Asís
3490373,E.S.E. Centro de Salud Nuestra Señora de Fátima - Chachagüí
3490394,Empresas Públicas Municipales de Sevilla - En Liquidación
3490421,E.I.C.E. Máquinas y Servicios Viales del Municipio de Tibú
3490490,Corporación Autónoma Regional del Sur de Bolívar
3490493,Empresa de Servicios Públicos de Pivijay - En liquidación
3490525,"Instituto Municipal de Cultura, Recreación y Deporte de Itagüí"
3490907,E. S. P. del Guainía Escalar S.A.S.
3491121,E.S.E. Hospital Local - Puerto López
3491170,"Instituto de Cultura, Turismo y Recreación - Socorro"
3491268,E.S.P Empresa de Servicios Públicos de Aseo del Noroeste de Caldas S.A.S
3491301,Fondo de Garantías de Instituciones Financieras
3491324,E.S.P. Empresa de Servicios Públicos de La Paz
3491328,E.S.P. del Sector Rural Urbano y Centros Poblados de Güepsa Sociedad Anónima por Acciones Simplificadas de Alcantarillado - Aseo Rural y Urbano del Municipio de Güepsa - Santander
3491426,Operaciones Tecnológicas y Comerciales Sociedad por Acciones Simplificada
3491523,Asociación de Municipios del Meta
3491635,Fondo de Fomento del Fríjol y la Soya Nacional
3491654,E.S.E. Centro de Salud de San José de Pare
3491705,E.S.P. Empresa de Energía Eléctrica del Departamento del Vichada S.A.
3491817,E.S.E. Hospital San Vicente de Paul - San Juan de Ríoseco
3491879,E.S.E. Hospital Departamental de Sabanalarga - En Liquidación
3491913,E.S.E. Hospital Ramón María Arana - Murillo
3492065,E.S.E. Hospital Santa Bárbara  - Vergara
3492083,Instituto Departamental de Deporte y Recreación del Quindío
3492208,E.P.S. Caja de Previsión Social y Seguridad del Casanare
3492247,E.S.E. Nuestra Señora del Carmen - Santa María
3492352,Lotería de Bolívar La Millonaria del Caribe
3492373,Instituto Distrital de la Participación y Acción Comunal
3492518,Cámara de Comercío de Magangué
3492550,E.S.E. Hospital San Francisco de Asís - Palermo
3492578,Cámara De Comercio del Sur y Oriente del Tolima
3492736,E.S.E. Hospital Local de Puerto Libertador el Divino Niño
3492793,E.S.E. Centro de Salud con Camas de la Cabecera Municipal de El Peñón
3492881,Municipios Unidos del Suroriente Antioqueño
3492902,E.S.P. Servicio Público de Aseo - Venecia
3493137,Cámara de Comercio de Urabá
3493187,E.S.E. Hospital San Antonio de Chía
3493218,Caja de Compensación Familiar de Cartagena y Bolívar
3493516,Terminal de Transportes de Fusagasugá
3493577,E.S.E. Hospital Local San José de Achí
3493762,Instituto de Deportes y Recreación de San Gil
3493787,E.S.P. Empresas Públicas de El Santuario
3493814,Cámara de Comercio de Palmira
3493847,E.S.E. Hospital Laureano Pino - San José de la Montaña
3493910,Empresa Cartagueña de Desarrollo-EMCADE
3493945,E.S.P. Empresa de Servicios Públicos Domiciliarios de Aguazul
3493994,Instituto de Turismo y Recreación de Paipa
3493999,Asociación de Municipios de la Provincia de Vélez y el Occidente de Boyacá
3494072,Instituto Municipal de Deporte y Recreación de Cumaribo
3494075,Patrimonio Autónomo INNPULSA
3494159,Tribunal Nacional de Ética Odontológica
3494321,Casa de la Cultura Jesús Angel González Arias Jaga
3494364,E.S.E. Hospital La Unión - Sucre
3494391,Instituto para el Deporte y la Recreación INDESA - Sabaneta
3494417,E.S.E. Hospital Local Santiago de Tolú
3494888,E.S.P Domiciliarios Girón S.A.S
3494893,I.P.S. Centro de Salud San Roque de Güepsa
3494932,Fondo Regional de Garantías del Tolima S.A.
3495111,Instituto de Deportes y Recreación de Caldas
3495227,Corporación para el Desarrollo Sostenible de La Mojana y El San Jorge
3495582,E.S.E. Centro de Salud - Luis Patiño Camargo
3495593,Fondo de Garantias de Boyacá y Casanare
3495595,"Empresa Regional Jerusalèn,Nariño, Guataqui S.A.S E.S.P."
3495756,E.S.P. Electrificadora del Municipio de Nuquí S.A.
3495790,E.I.C.E. Empresa Autónoma de El Peñol
3495983,Corporación Autónoma Regional de Sucre
3496250,"Corporación Hospital San Juan de Dios - Uniremington, Santa Rosa de Osos"
3496263,Instituto Municipal de Deporte y Recreación - Chigorodó
3496265,Instituto Distrital de Deportes y Recreación de Cartagena
3496339,Hospital San Roque de Córdoba - Quindío
3496423,Federación Nacional de Esmeraldas de Colombia
3496541,Empresa Oficial de Servicios Públicos Domiciliarios de Mercaderes Cauca
3497097,"Instituto Municipal para el Deporte, la Recreación, la Educación Física y la Educación Física Extraescolar - Villapinzón"
3497323,Camara de comercio de Ibagué
3497442,E.S.P. Servicios Públicos Domiciliarios - Morales  Bolívar
3497507,E.S.E. Hospital San Vicente de Paul - Génova
3497628,Empresa Municipal Galería El Bordo - En Liquidación
3497902,Parques del Río S.A.S.
3497938,Asociación de Municipios de la Subregión de la Ciénaga Grande Santa Marta
3497968,Caja de Compensación Familiar Campesina
3498262,Fondo de Protección Solidaria
3498435,E.S.P. de Vigía del Fuerte
3498603,E.S.E. Centro de Salud San Pedro de Iguaque del Municipio de Chíquiza
3498614,Camara de Comercio de Facatativá
3498713,Fondo de Garantías de Santander S.A.
3498824,Escuela Contra la Drogadicción
3499032,E.S.P. Empresa de Servicios Públicos Domiciliarios - Sibaté
3499351,Instituto Departamental para la Recreación y el Deporte
3499889,Junta Municipal de Deportes y Recreación de Rivera - Huila
3499973,E.S.E. Centro de Salud Inmaculada Concepción
3499990,"Agencia para la Gestión del Paisaje, Patrimonio y Alianzas Público Privadas"
3500050,E.S.E. Salud Nobsa - Boyacá
3500320,E.S.E. Hospital Santa Marta - Samacá
3500502,Fondo de Bienestar Social y Escuela de Formación de Estudios Fiscales de la Contraloría General del Departamento del Magdalena
3501068,E.P.S. Alianza Medellín Antioquia S.A.S.
3501179,Alianza Societaria y de Desarrollo Empresarial de Boyacá S.A.S.
3501293,"Instituto de Cultura, Turismo, Recreación y Deporte de Apulo"
3501321,Instituto Municipal de Deporte y Recreación de Ginebra
3501719,Consejo Nacional de Bibliotecología
3502661,C.P.G.M.A.E. Alto Nordeste Antioqueño
3502686,Instituto Municipal de Deporte y Recreación de Guachené
3502748,E.S.E. Hospital Nuestra Señora del Perpetuo Socorro de Uribia - Guajira
3502966,Cámara de Comercio de Duitama
3503121,E.S.E. Centro de Salud Lagosalud de Cuítiva
3503122,"Instituto de Cultura, Deportes, la Educación Física y la Recreación del Departamento de Putumayo"
3503235,Consejo Profesional de Ingeniería de Petróleos
3503243,Agencia de Comercialización e Innovación para el Desarrollo de Cundinamarca ACIDC
3503310,Instituto Municipal para el Deporte y la Recreación de Tumaco - Inder Tumaco
3504103,Organismo Nacional de Acreditación de Colombia
3504275,E.S.E. Hospital San Pedro del Piñón
3504359,"Instituto Municipal para la Recreación, el Deporte, el Aprovechamiento del Tiempo Libre y la Educación Extraescolar de Totoró Cauca"
3504433,"Fondo de Estabilización de Precios para los Azúcares Centrifugados, las Melazas Derivadas de la Extracción o del Refinado de Azúcar y los Jarabes de Azúcar"
3504660,E.S.E. Hospital Nuestra Señora del Rosario - Belmira
3504691,E.S.E. Hospital Local Nivel I Nuestra Señora del Socorro - Sincé
3505135,E.S.E. Hospital Santa Rosa de Lima - Suárez Tolima
3506105,Fondo Regional de Garantías del Caribe Colombiano S.A.
3506158,Asociación de Municipios de la Región Caribe
3506211,Patrimonio Autónomo Programa de Transformación Productiva - PTP
3506356,Instituto Municipal de Deporte y Recreación de Mitú
3506373,Departamento Administrativo de Transporte y Tránsito de Villa del Rosario
3507473,E.S.E. Hospital San Antonio de Padua - Simití
3507787,Compañía Energética del Caribe S.A.S E.S.P
3507948,Asociación de Áreas Metropolitanas de Colombia
3508086,Cámara de Comercio de Pereira
3509274,Administrador del Patrimonio Escindido de Empresas Varias de Medellín E.S.P.
3509515,Caja de Compensación Familiar Camacol Comfamiliar Camacol
3509660,E.S.P. y Domiciliarios de Acueducto y Alcantarillado de el Carmen de Bolívar S.A.
3510244,E.S.P. Empresas Públicas Municipales de Yolombó
3511098,Instituto Municipal del Deporte y la Recreación
3512017,E.S.E. Centro de Salud San José - Toluviejo
3512153,Corporacion de Ciencia y Tecnología Ambiental Macarenia
3512749,Fondo de Garantías del Café S.A.
3514436,Fondo de Vivienda de Interés Social y Reforma Urbana - Donmatías
3514617,Instituto Municipal de Recreación y Deportes Sevilla
3516716,Caja de Compensación Familiar de Fenalco COMFENALCO Quindío
3516754,Empresa Comercial y de Servicios Integrados de Funza - En Liquidación
3518123,Asociación de Municipios Ruralidad Sostenible
3519110,Empresa de Servicios Públicos de Magangue
3519155,E.S.P. Electrificadora del Tolima S.A.  - En Liquidación
3520385,"Instituto del Deporte, la Recreación y el Aprovechamiento del Tiempo Libre -  Santo Domingo"
3521538,Caja de Vivienda Popular de Villavicencio - En Liquidación
3522263,"E.S.P. Empresa de Servicios Públicos de Acueducto, Alcantarillado, Aseo y Complementarios de Neira Caldas S.A.S."
3523147,Centro Turístico Ambiaku S.A.
3523174,Sociedad Administradora de Fondos de Pensiones y Cesantías Porvenir S.A.
3523428,Caja de Auxilios y de Prestaciones de la Asociación Colombiana de Aviadores Civiles de Colombia
3525101,Instituto de Tránsito y Transporte de Campoalegre
3525342,Fondo de Transportes y Tránsito de Bolívar - En Liquidación
3525367,E.S.P. Empresa de Servicios Domiciliarios de Honda - En Liquidación
3526334,Cámara de Comercio de Valledupar para el Valle del Río Cesar
3526415,Caja de Compensación Familiar de Risaralda
3526792,Compañía de Seguros de Vida Aurora S.A
3528840,E.S.P. Empresa de Servicios Públicos de Coyaima
3528859,E.S.P. Hidroeléctricas del Río Arma S.A.S.
3529509,C.P.G.A. del Guaviare y Sur del Meta - En Liquidación
3531807,Región Administrativa y de Planificación - RAP El Gran Santander
3532056,Cámara de Comercio de Tunja
3533825,"E.S.P. Empresa Departamental de Servicios Públicos Domiciliarios de Acueducto, Alcantarillado y Aseo de la Guajira S.A"
3534201,Fondo Mixto de la Cultura y las Artes del Quindío
3535693,Caja de Compensación Familiar del Caqueta
3538917,"Instituto Distrital del Deporte, la Recreación y el Tiempo Libre de Buenaventura"
3539629,E.S.P. Empresa de Servicios Públicos Domiciliarios de Solita S.A.
3540812,E.S.P. Empresa Mixta Municipal de Servicios Públicos S.A.
3543170,Caja de Compensación Familiar Comfenalco Santander
3544568,E.S.P. de Cáchira S.A.S.
3549977,Caja de Compensación Familiar de la Guajira
3551752,Instituto Municipal para el Deporte y la Recreación de Madrid
3553715,Sociedad de Capital Público Departamental Ltda.
3557859,Caja de Compensación Familiar Comfenalco Antioquia
3560984,Caja de Compensación Familiar de Fenalco - Andi Comfenalco Cartagena
3562602,Caja de Compensación Familiar de Cundinamarca
3563867,"Instituto Municipal del Deporte y la Recreación, el Aprovechamiento del Tiempo Libre, la Educación extraescolar y la Educación física de Corozal"
3570421,Caja de Compensación Familiar de Nariño
3572364,Caja de  Compensación Familiar de Norte de Santander
3573591,E.S.P. Central Hidroeléctrica la Cascada de Granada  S.A.S.
3574890,Caja de Compensación Familiar de Caldas
3579826,Caja de Compensación Familiar del Valle del Cauca
3590111,Asociación Regional de Municipios de la Amazonía y Orinoquía
3592216,Caja de Compensación Familiar del Cesar
3597884,Caja de Compensación Familiar Compensar
3612859,E.S.P. Empresas Públicas de Santa Bárbara S.A.
3625339,E.S.P. De Támesis S.A.S
3625740,Caja de Compensación Familiar del Tolima
3646377,Caja de Compensacion Familiar de San Andrés Islas
3660214,Caja de Compensación Familiar de Barrancabermeja
3673041,Caja de Compensación Familiar de Barranquilla Combarranquilla
3676292,Región Administrativa y de Planificación- RAP Llanos
3706850,Región Administrativa y de Planificación Caribe - RAP Región Caribe
3764866,Caja de Compensación Familiar del Putumayo
3801412,Empresa de Petróleos del Llano - En liquidación
3881494,Patrimonio Autónomo de Administración y Pago E.S.E. Rafael Uribe Uribe Cont 019
3925788,Caja de Compensación Familiar de Arauca
3991757,E.S.P. de Aguas de Upía S.A.-  En Liquidaciòn
4430614,Asociación de Municipios Petroleros de Colombia
6629513,Instituto Nacional de Cancerología
6629532,E.S.P. Domiciliarios - Sáchica-En liquidación
6629657,Instituto de Vivienda Gestión Urbana y Rural de Yopal 2020
6629691,Cuota de Fomento Ganadero y Lechero - CFGL ADM. - Federación Colombiana de Ganaderos FEDEGAN
6632475,Región Metropolitana Bogotá - Cundinamarca
6635365,Frigorífico del Sinú Frigosinú S.A.
6645831,E.S.P. Antioqueña de Iluminaciones S.A.S.
6646481,S.E.M. Idea + S.A.S.
6681538,Fondo Nacional de Gestión de Riesgo de Desastres
